2.000	18.018	1.081	3.243	5.766	34.595	3.964	0.000	3.243	7.928	17.297	6.847	3.964	11.171	1.081	0.360	0.000	0.360	2.523	7.928	3.604	1.441	4.685	7.207	0.000	0.360	10.450	3.243	1.441	22.342	2.883	14.054	6.126	0.360	1.441	0.000	2.883	7.928	0.000	65.586	7.928	2.523	2.523	5.405	0.721	3.243	0.000	2.883	0.360	2.883	1.441	11.532	93.694	4.324	0.360	1.081	0.000	6.486	33.153	0.000	0.721	1.081	1.441	1.081	0.721	9.730	1.441	2.162	5.766	5.405	0.000
1.000	21.815	2.975	1.983	0.496	5.454	18.344	1.487	3.966	8.924	32.226	5.949	2.479	7.933	2.479	0.000	0.496	0.000	1.487	7.933	5.949	1.487	0.496	8.428	0.000	5.949	16.361	1.983	1.487	25.285	1.487	8.428	3.471	3.471	0.992	0.000	1.487	8.924	0.000	63.956	2.479	2.975	0.496	8.924	0.000	0.000	1.487	2.479	1.983	1.983	2.479	11.899	108.081	2.479	0.000	2.479	0.000	8.924	41.646	0.000	4.958	0.992	0.496	0.992	0.496	11.899	5.949	14.378	5.949	12.395	0.000
1.000	23.610	3.323	4.897	0.350	3.498	20.811	2.798	6.995	9.444	18.363	6.121	4.022	13.816	1.049	0.700	0.000	0.700	2.099	6.821	3.847	0.874	3.673	9.444	0.874	0.175	17.314	3.498	4.197	36.201	0.175	19.412	2.798	4.022	2.623	1.049	3.498	6.121	1.049	56.663	3.148	3.148	1.574	4.547	1.049	0.874	1.574	1.224	1.399	1.749	2.798	20.112	82.896	2.798	0.175	3.847	0.000	10.318	37.251	0.000	3.498	0.700	0.350	0.350	0.175	13.291	1.749	4.197	5.072	8.395	0.000
1.000	16.117	1.465	4.029	0.000	5.495	24.176	3.663	6.227	12.821	28.938	4.762	3.663	7.692	5.861	0.366	0.000	1.832	1.099	4.396	8.059	1.099	3.297	8.425	0.000	0.000	12.821	6.227	2.930	23.810	1.465	12.821	5.495	3.663	3.663	0.733	1.832	5.128	0.366	64.469	2.198	2.198	0.733	10.256	0.733	1.099	1.832	0.366	0.000	2.564	2.198	15.385	90.842	5.128	0.366	6.593	0.733	8.425	43.590	0.000	2.198	0.000	0.366	1.832	1.465	9.890	1.465	9.890	5.128	1.832	0.000
2.000	20.330	2.685	4.987	0.384	2.301	24.549	1.534	7.672	12.658	19.946	3.069	5.370	12.658	0.384	0.000	0.000	0.384	2.301	5.370	8.822	0.000	3.452	1.151	0.000	0.384	16.878	7.672	1.918	28.002	1.151	21.864	2.301	2.301	1.918	0.000	2.685	8.439	0.767	59.455	9.590	4.987	2.301	5.370	0.767	0.000	0.384	3.069	1.151	1.534	3.069	10.740	114.308	6.137	1.151	0.000	0.384	8.055	34.522	0.000	0.000	0.767	2.301	0.767	0.384	10.357	0.000	5.754	4.603	3.069	0.000
2.000	15.283	3.717	1.239	3.717	24.370	7.022	2.065	7.848	1.239	6.609	4.957	4.131	16.935	0.000	0.000	0.000	0.413	0.000	2.891	9.087	5.783	1.239	5.370	7.848	2.065	1.239	29.327	2.891	7.848	13.218	0.826	1.239	0.413	1.239	0.000	3.304	9.913	0.000	63.610	9.087	1.239	2.478	5.370	0.413	4.544	0.000	1.239	3.717	3.717	2.065	17.348	100.372	3.304	1.239	0.413	0.413	3.717	31.805	0.000	0.000	14.044	2.891	0.000	0.413	7.435	1.652	0.000	11.979	0.413	0.000
1.000	17.281	2.541	3.558	1.017	3.558	21.601	7.624	8.132	7.878	20.839	4.320	4.574	7.116	2.795	1.017	0.000	1.017	1.525	6.861	5.083	0.254	4.320	6.607	0.000	1.017	13.977	1.779	1.779	21.855	0.508	16.264	5.591	1.779	2.795	0.254	6.607	6.861	2.033	70.140	5.083	1.271	2.287	5.337	1.271	5.591	0.254	1.271	0.254	3.050	3.558	18.297	92.503	7.116	0.254	4.066	0.762	9.149	33.037	0.254	2.795	1.779	1.779	2.541	1.271	12.706	2.033	9.149	3.558	3.812	0.000
2.000	23.599	2.528	0.421	4.214	29.077	2.107	3.371	13.906	5.900	13.485	4.635	3.793	13.064	0.000	0.000	0.000	0.843	1.686	4.214	4.635	3.793	2.950	2.528	5.478	1.686	3.371	23.599	0.421	13.906	20.228	3.793	2.107	2.528	2.950	0.000	2.950	8.007	1.686	57.733	9.271	1.686	2.528	3.371	0.000	0.000	0.843	2.107	1.264	3.793	1.264	20.649	92.288	0.421	1.686	2.950	0.000	6.743	31.184	0.421	1.264	14.749	5.478	0.843	0.843	9.692	0.421	0.843	6.743	0.421	0.000
1.000	19.982	1.776	3.108	0.000	5.773	28.863	3.552	6.661	9.769	19.982	2.220	5.329	4.440	2.664	0.444	0.888	0.888	2.220	4.885	3.552	0.888	1.332	3.996	0.444	4.440	11.545	1.332	3.108	20.870	2.220	18.206	3.552	3.996	0.444	0.000	2.664	8.437	0.444	56.838	3.552	2.220	0.888	5.329	1.332	1.776	4.440	3.108	0.444	1.332	3.552	16.430	82.593	8.437	0.000	2.220	0.000	6.217	44.405	0.444	3.996	0.000	1.776	0.444	1.776	9.769	2.664	9.325	5.329	7.105	0.000
1.000	32.471	3.044	5.074	1.015	9.640	20.802	3.044	3.044	9.132	19.280	4.566	2.029	8.118	4.059	0.507	0.000	0.000	0.507	9.640	6.596	1.522	4.566	6.596	0.000	3.044	14.713	3.044	3.044	30.441	0.000	10.654	1.015	3.551	2.029	0.507	1.015	3.044	0.507	72.045	1.522	2.029	2.029	4.566	0.000	1.522	1.015	2.029	3.044	3.044	3.044	16.235	91.324	6.088	0.000	1.522	0.000	8.625	36.022	0.507	5.074	1.015	1.015	4.566	2.029	7.610	1.522	5.074	3.044	16.235	0.000
2.000	19.203	0.960	0.000	4.801	18.723	2.880	1.440	8.641	4.321	11.042	2.400	4.321	11.042	2.400	0.000	0.000	0.960	0.960	6.721	9.602	1.920	3.361	6.241	4.801	7.681	1.920	23.524	2.880	19.203	18.723	3.841	1.440	3.361	2.400	0.000	5.281	9.121	0.960	64.330	4.321	1.920	1.440	3.361	0.000	1.440	1.440	1.920	1.920	4.321	2.400	12.002	105.137	4.801	0.960	1.440	0.000	9.602	34.566	0.480	0.000	3.361	1.440	0.000	0.000	10.562	0.000	2.880	9.602	2.880	0.480
1.000	20.742	4.400	9.428	0.000	8.171	21.999	1.257	3.771	6.285	25.141	2.514	2.514	4.400	7.542	0.629	0.000	1.257	0.000	9.428	3.771	1.886	3.143	6.914	1.886	0.000	11.314	5.028	6.285	25.141	0.629	8.799	4.400	5.657	4.400	0.000	3.771	5.028	0.000	59.711	0.629	2.514	1.257	5.028	1.257	0.000	5.657	0.629	0.000	1.257	1.886	12.571	103.080	8.171	1.257	4.400	0.000	4.400	40.855	0.000	1.886	0.629	1.257	1.257	1.257	8.799	2.514	7.542	5.657	7.542	0.000
2.000	31.099	1.382	0.000	6.911	31.099	0.000	5.529	3.455	1.382	9.675	2.764	1.382	12.440	1.382	0.000	0.000	0.691	5.529	4.838	4.147	0.691	6.220	5.529	2.073	15.204	2.073	31.099	2.764	20.041	8.293	7.602	4.147	2.764	0.691	0.000	2.764	6.220	0.000	56.669	6.220	3.455	0.691	6.911	0.000	0.691	1.382	0.691	0.691	4.147	0.691	13.131	77.402	11.057	0.691	1.382	0.691	4.838	31.790	0.000	0.000	2.073	0.000	1.382	0.000	22.806	1.382	4.147	2.073	0.691	0.000
1.000	19.218	0.994	2.319	0.331	5.302	24.520	2.982	4.307	9.940	21.869	2.982	5.302	8.284	5.964	0.994	0.331	0.663	2.319	4.970	8.946	0.994	1.988	6.296	0.000	0.663	17.893	4.307	3.313	22.531	0.663	15.905	5.302	1.325	4.639	0.000	5.964	5.964	0.994	59.642	3.313	2.319	2.319	6.296	0.663	0.994	1.657	2.319	0.994	2.319	3.313	22.531	101.392	10.603	0.663	3.976	0.331	8.615	42.412	0.000	2.982	0.663	0.331	0.663	0.331	10.934	1.657	4.639	3.976	6.296	0.000
1.000	25.475	3.497	3.996	0.500	4.496	29.471	2.997	4.995	6.494	25.974	1.998	2.997	6.993	1.998	0.999	0.000	2.997	0.500	4.995	5.495	2.498	4.496	5.994	0.500	2.498	11.489	1.998	6.494	27.972	0.500	4.995	1.998	0.500	2.997	0.000	2.498	6.494	1.499	58.941	5.495	3.996	1.998	5.994	5.994	0.500	2.997	1.998	1.998	1.998	1.998	16.484	73.427	6.494	0.000	2.997	0.000	11.489	44.955	1.998	3.497	3.497	0.000	0.000	0.500	7.493	0.500	3.996	2.498	12.488	0.000
2.000	18.305	2.816	0.563	4.506	28.724	4.506	9.575	11.828	2.534	21.402	3.661	3.098	8.448	2.534	0.282	0.282	0.282	1.126	5.069	6.477	1.126	2.534	6.477	0.000	3.098	1.690	22.247	2.534	13.236	13.236	3.379	4.224	2.816	2.534	0.000	2.816	8.448	0.282	59.983	5.069	1.971	0.563	6.195	1.408	3.379	0.282	1.408	0.563	1.690	3.379	17.741	96.029	3.661	1.408	2.816	0.563	6.759	42.242	0.282	0.282	1.126	1.690	1.690	1.690	9.575	1.690	3.098	6.759	2.253	0.000
1.000	15.733	5.035	5.664	0.000	6.923	25.173	3.776	7.552	6.293	21.397	1.888	1.259	8.811	1.888	0.629	0.000	1.259	1.888	7.552	6.923	0.629	3.776	6.293	0.000	0.000	12.587	6.293	2.517	16.362	1.259	7.552	6.923	4.405	1.888	5.035	1.888	8.811	0.000	64.821	5.664	2.517	0.000	3.776	1.888	4.405	0.629	1.888	0.000	0.629	6.923	17.621	79.924	8.181	0.000	1.259	0.000	8.811	44.053	0.000	3.776	0.000	0.629	0.000	0.629	11.328	5.035	15.733	3.776	1.259	6.293
1.000	21.533	3.915	2.284	0.000	6.199	25.775	4.241	6.852	7.178	12.398	4.894	4.568	4.894	1.631	0.326	0.000	0.653	0.979	7.504	5.546	1.631	2.610	9.462	0.000	4.241	12.398	2.610	3.263	28.385	0.979	15.987	4.894	5.546	2.936	0.326	2.936	4.568	0.653	58.728	4.568	2.936	1.305	7.178	0.326	0.653	2.284	3.589	0.653	1.631	4.568	11.419	92.007	6.852	0.326	4.241	0.000	5.220	38.499	0.000	1.958	1.958	2.284	1.958	1.958	8.809	5.220	3.589	6.199	3.589	0.000
2.000	16.829	9.743	1.771	5.757	35.430	4.872	7.972	12.843	5.757	19.929	1.329	2.214	11.515	1.771	0.443	0.000	0.443	0.886	1.771	4.872	1.771	0.886	3.986	0.000	1.329	1.771	25.686	1.329	9.743	10.186	1.771	8.857	4.872	0.886	0.000	1.329	9.300	0.000	54.916	7.529	1.771	1.771	12.843	0.000	2.214	0.443	0.443	0.886	2.657	1.329	17.715	81.488	4.872	0.443	0.443	0.443	3.100	37.201	0.000	0.443	3.986	3.100	0.000	0.886	11.957	0.886	3.100	13.729	2.214	0.000
2.000	13.752	2.292	0.000	4.912	42.895	0.982	5.566	4.912	2.620	12.115	3.274	3.929	9.168	1.310	0.655	0.327	0.982	1.310	8.513	4.257	1.637	6.876	8.841	1.310	0.655	1.965	16.045	0.327	5.566	7.531	2.947	2.292	1.310	1.637	0.000	2.947	3.274	3.602	59.921	6.221	2.620	1.965	6.221	5.239	3.929	1.965	1.637	0.655	1.310	0.327	12.115	75.639	18.664	2.947	1.637	0.327	5.894	29.142	0.000	0.000	1.637	2.292	1.637	3.274	13.098	4.912	9.823	10.478	1.637	0.327
1.000	24.226	1.346	4.038	0.000	10.094	27.591	4.038	1.346	2.692	20.188	2.692	6.729	6.729	0.673	0.000	0.000	0.673	1.346	2.692	6.057	1.346	1.346	3.365	0.000	0.000	16.151	2.019	4.038	26.918	0.673	10.767	1.346	0.000	0.673	0.000	4.711	10.094	1.346	59.892	9.421	2.692	2.692	7.402	0.000	3.365	2.019	0.673	0.000	3.365	0.673	21.534	99.596	2.692	1.346	5.384	0.000	10.767	30.956	0.000	1.346	2.019	1.346	1.346	0.000	15.478	0.000	2.019	3.365	15.478	0.000
2.000	27.130	2.042	3.792	0.875	3.501	23.046	2.334	4.376	11.085	22.754	4.084	3.501	13.711	2.625	0.583	0.000	0.875	2.625	8.168	1.750	0.875	3.209	6.126	0.292	0.000	16.628	4.376	1.750	15.461	2.042	9.918	7.293	2.334	2.334	0.000	4.084	7.585	0.292	64.469	9.627	3.792	1.750	6.126	0.292	2.042	3.501	1.750	0.583	3.501	2.917	14.294	102.684	2.917	0.000	0.583	0.000	5.543	32.380	2.334	0.000	0.000	0.292	2.042	0.875	9.918	1.459	5.543	4.959	3.501	0.000
1.000	24.177	3.086	2.572	0.000	5.658	37.037	0.000	9.259	9.774	9.259	6.173	1.543	5.144	1.029	0.000	0.000	0.000	0.514	6.173	7.202	2.058	5.144	13.374	1.029	1.543	5.658	0.000	2.572	28.292	3.601	4.115	1.543	4.115	0.514	0.000	0.000	8.230	0.514	73.045	1.029	1.543	0.514	9.774	2.058	0.514	1.029	2.058	1.543	1.543	3.086	11.317	80.247	6.687	0.000	4.115	0.000	5.658	28.807	0.000	2.058	4.630	2.572	1.029	0.000	10.802	3.601	3.086	5.144	3.086	0.000
1.000	22.613	5.025	4.020	0.503	6.533	26.131	0.503	7.035	8.040	16.080	6.533	5.025	5.528	0.503	0.000	0.000	1.005	1.508	4.523	4.523	1.508	3.015	8.543	1.005	0.000	9.548	4.523	3.518	19.598	2.513	10.050	4.020	4.020	1.508	0.000	1.508	6.030	0.503	66.332	4.523	2.513	0.503	8.543	2.513	0.000	2.513	2.513	1.005	2.513	1.005	8.040	77.889	8.040	0.000	1.005	0.503	8.040	39.196	1.508	1.508	0.503	0.000	0.000	0.000	12.060	0.000	4.523	6.533	13.568	0.000
1.000	21.142	2.819	2.819	0.000	3.524	23.256	5.638	7.047	7.752	23.256	3.524	3.524	9.866	7.752	0.000	0.705	0.000	0.000	4.933	3.524	1.409	0.000	3.524	0.000	2.114	14.799	9.866	3.524	19.732	2.114	9.866	2.819	5.638	1.409	0.000	2.114	1.409	0.000	63.425	2.819	1.409	2.819	9.866	0.000	0.000	1.409	1.409	0.705	2.114	4.933	26.075	101.480	4.228	0.000	5.638	0.705	5.638	42.283	0.000	2.819	0.705	0.000	1.409	0.705	12.685	0.705	22.551	4.228	2.114	0.000
2.000	17.413	4.975	0.995	2.985	33.333	2.985	2.488	12.438	2.985	12.438	7.960	3.980	11.443	1.493	0.000	0.000	0.995	0.995	4.478	5.473	2.985	5.473	10.945	12.438	0.000	2.488	29.353	1.990	10.448	12.935	0.498	1.493	1.493	0.498	0.000	0.498	6.468	1.493	55.721	6.965	2.488	1.990	4.478	0.000	0.498	0.000	0.995	2.488	1.493	1.990	15.920	89.552	10.945	0.498	0.498	0.000	4.478	35.323	0.000	0.000	2.985	1.990	0.995	0.000	9.950	0.498	3.980	9.453	0.995	0.000
2.000	29.477	1.390	1.112	8.343	22.803	2.781	6.396	9.455	2.225	16.685	3.615	2.781	16.129	2.503	0.278	0.556	1.112	2.225	3.893	5.562	1.390	3.337	4.449	0.000	3.059	3.337	18.910	2.781	15.295	19.466	5.284	3.615	2.781	1.112	0.000	5.006	8.343	0.556	57.286	5.562	1.669	1.112	12.514	0.278	1.112	0.834	1.669	1.669	2.225	3.059	18.910	98.443	3.059	1.390	2.503	1.112	7.786	41.157	0.000	0.278	3.893	0.278	1.669	0.556	6.118	0.000	3.893	5.562	4.171	0.000
1.000	26.113	1.187	4.748	0.000	4.748	26.113	4.154	4.748	8.309	18.991	6.528	8.902	8.309	1.187	1.187	0.000	2.374	0.000	5.341	5.341	1.780	1.780	7.715	0.000	0.000	23.145	7.715	4.748	19.585	2.374	15.430	5.935	0.593	4.154	0.000	0.000	7.715	0.000	52.226	2.967	1.187	2.967	7.122	0.593	1.187	2.374	1.780	0.593	2.374	0.593	18.991	92.582	2.967	0.593	1.187	0.000	10.682	39.169	0.593	5.341	1.780	2.374	5.935	0.000	13.056	2.374	5.341	2.967	8.902	0.000
2.000	22.379	2.452	0.613	3.372	22.992	4.292	6.131	10.116	4.292	10.730	5.212	3.066	9.197	0.920	0.613	0.000	0.920	3.372	5.212	6.131	2.759	3.985	5.825	14.408	4.292	3.372	28.510	2.759	14.102	16.554	3.985	4.905	3.985	1.533	0.000	3.372	9.197	0.307	61.925	11.649	1.533	1.226	3.985	0.920	0.000	1.226	3.679	2.759	3.372	2.452	15.635	70.815	2.759	0.613	1.839	0.613	4.598	31.882	0.000	0.307	3.066	0.613	1.226	0.920	12.262	0.613	0.307	10.730	3.679	0.000
1.000	26.843	4.261	3.409	0.426	3.835	17.895	5.113	3.409	4.687	20.878	6.391	4.261	11.504	1.278	0.852	0.000	0.852	1.704	5.965	5.539	0.852	5.965	6.391	0.000	10.652	18.321	3.835	2.130	26.417	1.704	11.930	5.113	4.261	0.426	0.000	2.130	5.539	0.426	58.798	2.130	3.409	1.278	10.226	0.852	2.556	2.983	2.130	0.852	0.852	5.965	17.043	86.493	3.409	0.000	2.130	0.426	11.078	34.938	0.000	5.539	0.852	1.278	0.852	1.278	8.522	3.409	8.095	6.391	12.356	0.000
1.000	27.594	3.449	3.449	0.287	5.461	22.995	2.012	4.886	6.899	15.234	4.599	4.312	8.623	1.437	0.287	0.000	1.437	2.300	6.036	6.611	0.862	5.749	4.024	0.287	1.725	13.222	5.174	2.587	24.720	1.150	13.797	5.749	1.725	2.587	0.287	1.725	6.899	0.287	67.836	2.300	2.587	0.287	6.036	3.449	0.575	2.300	2.587	1.150	2.587	2.874	15.234	82.782	6.611	0.287	4.024	0.575	8.623	41.104	0.287	3.737	1.725	2.587	1.150	0.862	10.348	0.862	2.874	5.749	5.749	0.000
1.000	22.403	7.792	6.818	0.000	5.844	24.026	0.974	7.143	4.870	14.286	4.545	2.597	10.390	4.545	1.623	0.325	0.974	2.597	5.519	7.143	0.649	4.545	10.065	0.000	0.325	9.740	2.597	2.273	23.701	1.299	15.584	2.273	1.948	2.922	0.974	1.948	5.195	0.649	62.987	3.247	0.325	2.597	12.338	6.494	0.325	1.948	0.649	0.649	0.649	3.247	12.338	81.494	2.273	0.000	5.844	0.974	7.792	37.662	0.325	3.247	0.974	2.597	0.974	1.299	17.857	1.948	6.169	6.169	4.221	0.649
2.000	14.848	1.381	6.906	0.691	3.453	30.387	5.180	4.489	9.669	18.646	6.561	2.762	9.669	2.417	0.691	0.000	0.345	4.489	6.906	3.108	3.453	2.417	11.395	0.000	0.691	6.215	2.072	2.762	22.790	3.798	9.669	2.072	3.453	2.072	0.000	6.215	5.525	0.691	58.356	9.669	1.727	1.381	12.776	0.345	5.180	1.381	2.072	1.727	2.417	2.762	9.669	107.044	3.108	0.000	1.381	0.345	8.633	27.624	1.381	0.000	0.000	0.691	0.691	0.000	10.359	0.691	3.453	6.215	10.014	0.000
1.000	22.311	4.909	1.785	0.000	6.247	26.328	2.677	4.462	11.602	22.311	2.677	3.124	4.462	4.909	1.339	0.000	2.231	0.000	7.586	5.801	0.892	2.231	3.124	0.000	0.892	18.742	2.677	6.693	18.295	1.785	13.833	3.124	0.892	0.446	0.446	2.231	4.016	0.000	67.827	1.339	1.785	1.785	7.586	2.677	1.339	3.570	3.570	0.446	1.785	0.892	13.387	98.170	6.247	0.000	5.801	0.000	6.247	49.531	0.000	4.462	1.785	2.677	2.677	0.892	7.140	4.016	4.909	5.355	8.478	0.000
2.000	26.009	2.668	1.334	0.000	4.668	40.347	1.334	9.003	6.669	20.340	3.001	3.668	13.004	1.334	0.000	0.000	0.000	1.000	6.002	4.001	0.333	1.334	5.335	0.000	2.668	15.672	3.001	2.001	21.007	3.001	14.005	5.335	4.001	3.334	0.000	1.667	4.668	0.000	51.684	6.002	2.668	0.667	7.336	2.668	0.667	0.000	1.334	1.000	2.668	4.335	10.337	86.362	7.002	0.667	2.001	0.000	3.668	33.011	0.333	0.000	0.667	0.000	1.667	0.667	13.004	3.001	10.003	3.668	2.001	0.000
1.000	18.155	5.397	4.416	0.000	6.379	20.608	5.397	1.472	9.323	26.987	3.435	2.944	6.379	0.491	0.981	0.491	2.453	0.491	4.416	5.397	2.453	3.435	5.888	0.000	0.000	18.155	8.342	6.869	19.136	1.472	6.869	2.453	2.944	4.416	0.000	2.944	9.814	0.491	69.185	1.963	0.981	1.472	8.342	0.981	0.491	2.944	1.472	1.472	1.963	1.963	7.851	93.719	5.888	0.000	1.963	0.000	8.832	43.180	0.000	2.944	0.000	3.435	0.981	1.963	10.795	2.453	2.944	6.379	17.664	0.000
1.000	32.064	2.004	1.503	0.000	5.010	24.549	3.006	4.008	9.018	20.040	5.511	1.002	11.022	4.509	1.002	1.002	0.000	1.503	2.505	8.016	0.501	4.509	4.509	0.501	1.002	8.517	6.012	5.511	24.048	0.000	13.527	5.511	1.503	2.004	0.000	6.012	4.008	1.503	74.649	3.006	0.501	1.002	10.521	0.501	2.505	2.505	3.507	1.503	1.503	2.004	12.024	91.182	4.008	0.000	4.008	1.002	8.517	27.054	0.000	3.006	0.501	1.002	1.002	1.002	10.020	2.505	3.006	7.515	6.012	0.000
